date,valid_from,valid_to,source,county_name,zone_name,localities,code,code_name,phenomenon,phenomenon_group,geometry_source,match_confidence,alert_id,message,source_url,source_label
2026-07-10,2026-07-10T20:15:00,2026-07-10T21:30:00,nowcasting,Suceava,Suceava - localitati,Dolhasca; Liteni; Preutești; Forăști; Boroaia; Vadu Moldovei; Dolhești; Vulturești; Drăgușeni; Hârtop,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,high,86473f387526684d,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T06:30:00,2026-07-11T09:00:00,nowcasting,Neamț,Neamț - localitati,Roman; Săbăoani; Tămășeni; Cordun; Horia; Doljești; Trifești; Ion Creangă; Sagna; Secuieni; Oniceni; Valea Ursului; Bozieni; Stănița; Gâdinți; Pâncești; Bira; Poienari,1,Galben,Local ceață ce determină vizibilitate redusă sub 200 m.,ceata,uat_match,high,24ff90550d2b4eb5,Local ceață ce determină vizibilitate redusă sub 200 m.,,
2026-07-11,2026-07-11T06:30:00,2026-07-11T09:00:00,nowcasting,Suceava,Suceava - localitati,Vatra Dornei; Șaru Dornei; Dorna Candrenilor; Dorna-Arini; Iacobeni; Panaci; Poiana Stampei; Coșna,1,Galben,Local ceață ce determină vizibilitate redusă sub 200 m.,ceata,coordGis,high,24ff90550d2b4eb5,Local ceață ce determină vizibilitate redusă sub 200 m.,,
2026-07-11,2026-07-11T06:30:00,2026-07-11T09:00:00,nowcasting,Vaslui,Vaslui - localitati,Duda-Epureni; Codăești; Drânceni; Văleni; Zăpodeni; Solești; Băcești; Dumești; Rebricea; Todirești; Tăcuta; Ștefan cel Mare; Bunești-Averești; Oșești; Miclești; Negrești; Tătărăni; Dănești; Boțești; Vulturești; Ferești; Arsura; Rafaila,1,Galben,Local ceață ce determină vizibilitate redusă sub 200 m.,ceata,uat_match,medium,24ff90550d2b4eb5,Local ceață ce determină vizibilitate redusă sub 200 m.,,
2026-07-11,2026-07-11T13:20:00,2026-07-11T14:30:00,nowcasting,Iași,Iași - localitati,Țibănești; Țibana; Voinești; Dagâța; Mironeasa; Sinești; Mogoșești; Popești; Lungani; Brăești; Tansa; Grajduri; Mădârjac,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,1be38b0ab4a1aee3,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T13:20:00,2026-07-11T14:30:00,nowcasting,Neamț,Neamț - localitati,Stănița; Boghicea,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,high,1be38b0ab4a1aee3,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T13:55:00,2026-07-11T15:00:00,nowcasting,Botoșani,Botoșani - localitati,Vorona; Ungureni; Frumușica; Tudora; Havârna; Vorniceni; Avrămeni; George Enescu; Manoleasa; Vlăsinești; Știubieni; Drăgușeni; Cordăreni; Hănești; Săveni,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,54a1534b975bd9e7,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T13:55:00,2026-07-11T15:00:00,nowcasting,Iași,Iași - localitati,Hârlău; Deleni; Lespezi; Vânători; Sirețel,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,54a1534b975bd9e7,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T13:55:00,2026-07-11T15:00:00,nowcasting,Suceava,Suceava - localitati,Dolhasca; Liteni; Udești; Preutești; Fântânele; Dolhești; Vulturești; Hârtop,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,54a1534b975bd9e7,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T14:50:00,2026-07-11T16:00:00,nowcasting,Iași,Iași - localitati,Târgu Frumos; Hârlău; Belcești; Deleni; Podu Iloaiei; Cotnari; Scobinți; Ruginoasa; Șipote; Erbiceni; Vânători; Bălțați; Ceplenița; Vlădeni; Dumești; Ion Neculce; Sinești; Andrieșeni; Todirești; Focuri; Popești; Lungani; Brăești; Gropnița; Plugari; Coarnele Caprei; Movileni; Balș; Hărmănești; Românești; Fântânele; Costești; Cucuteni,1,Galben,"Local averse torențiale care vor acumula 15...25 l/mp, grindină de mici și medii dimensiuni (1...3 cm), descărcări electrice, intensificări ale vântului cu rafale de 50...60 km/h.",ploi/vijelii,coordGis,high,e73f5438fe85de0f,"Local averse torențiale care vor acumula 15...25 l/mp, grindină de mici și medii dimensiuni (1...3 cm), descărcări electrice, intensificări ale vântului cu rafale de 50...60 km/h.",,
2026-07-11,2026-07-11T16:40:00,2026-07-11T17:30:00,nowcasting,Mureș,Mureș - localitati,Gurghiu; Brâncovenești; Deda; Reghin; Batoș; Râciu; Aluniș; Lunca; Petelea; Solovăstru; Breaza; Vătava; Beica de Jos; Rușii-Munți; Suseni; Ideciu de Jos; Fărăgău; Crăiești; Băla; Cozma,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,c3475b07a212172a,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T16:45:00,2026-07-11T17:30:00,nowcasting,Cluj,Cluj - localitati,Huedin; Aghireșu; Căpușu Mare; Gârbău; Izvoru Crișului,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,2c13cc39923f9bba,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T16:45:00,2026-07-11T17:30:00,nowcasting,Sălaj,Sălaj - localitati,Almașu; Românași; Buciumi; Cuzăplac; Sânmihaiu Almașului; Fildu de Jos; Agrij; Zimbor; Treznea,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,2c13cc39923f9bba,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T16:55:00,2026-07-11T18:20:00,nowcasting,Arad,Arad - localitati,Pecica; Sântana; Chișineu-Criș; Nădlac; Curtici; Vinga; Macea; Secusigiu; Șicula; Zimandu Nou; Șimand; Semlac; Sintea Mare; Cermei; Șepreuș; Livada; Felnac; Zărand; Șeitin; Iratoșu; Șofronea; Grăniceri; Socodor; Zădăreni; Peregu Mare; Olari; Pilu; Dorobanți,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,high,f189b666e518e284,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T16:55:00,2026-07-11T18:20:00,nowcasting,Timiș,Timiș - localitati,Sânnicolau Mare; Jimbolia; Variaș; Dudeștii Vechi; Lenauheim; Comloșu Mare; Periam; Cenad; Teremia Mare; Lovrin; Sânpetru Mare; Tomnatic; Șandra; Saravale; Gottlob; Pesac; Beba Veche; Valcani,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,high,f189b666e518e284,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T17:00:00,2026-07-11T18:00:00,nowcasting,Botoșani,Botoșani - localitati,Flămânzi; Vorona; Frumușica; Tudora; Cristești; Călărași; Hlipiceni; Todireni; Prăjeni; Răușeni,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,coordGis,high,d8090dbd4d9f626d,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T17:00:00,2026-07-11T18:00:00,nowcasting,Iași,Iași - localitati,Hârlău; Deleni; Cotnari; Scobinți; Lespezi; Tătăruși; Șipote; Vânători; Ceplenița; Vlădeni; Andrieșeni; Sirețel; Gropnița; Plugari; Coarnele Caprei; Fântânele,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,d8090dbd4d9f626d,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T17:00:00,2026-07-11T18:00:00,nowcasting,Suceava,Suceava - localitati,Dolhasca; Liteni,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,high,d8090dbd4d9f626d,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T17:00:00,2026-07-11T18:00:00,nowcasting,Vaslui,Vaslui - localitati,Vaslui; Ivănești; Văleni; Dragomirești; Zăpodeni; Lipovăț; Solești; Muntenii de Jos; Voinești; Muntenii de Sus; Laza; Pungești; Ștefan cel Mare; Poienești; Oltenești; Pușcași; Gherghești; Delești; Tătărăni; Deleni; Gârceni; Cozmești; Tanacu; Crețești; Bogdana; Bălteni,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,uat_match,medium,d8090dbd4d9f626d,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-11,2026-07-11T17:30:00,2026-07-11T18:30:00,nowcasting,Arad,Arad - localitati,Arad; Pecica; Sântana; Lipova; Ineu; Șiria; Vladimirescu; Pâncota; Vinga; Târnova; Secusigiu; Gurahonț; Zimandu Nou; Zăbrani; Ghioroc; Șagu; Semlac; Buteni; Seleuș; Almaș; Fântânele; Livada; Felnac; Covăsinț; Tauț; Conop; Păuliș; Zădăreni; Bârsa; Chisindia; Brazii; Ususău; Șilindia; Frumușeni,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,1de8a6e138491e3d,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T17:30:00,2026-07-11T18:30:00,nowcasting,Caraș-Severin,Caraș-Severin - localitati,Moldova Nouă; Pojejena; Berzasca; Sichevița; Răcășdia; Sasca Montană; Coronini; Gârnic; Șopotu Nou; Vărădia; Socol; Berliște; Cărbunari; Naidăș; Vrani; Ciuchici,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,1de8a6e138491e3d,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T17:30:00,2026-07-11T18:30:00,nowcasting,Timiș,Timiș - localitati,Jimbolia; Variaș; Săcălaz; Lenauheim; Cărpiniș; Sânandrei; Comloșu Mare; Periam; Satchinez; Orțișoara; Teremia Mare; Lovrin; Biled; Sânpetru Mare; Pișchia; Tomnatic; Șandra; Becicherecu Mic; Iecea Mare; Mașloc; Dudeștii Noi; Gottlob; Pesac; Checea; Fibiș; Bogda,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,1de8a6e138491e3d,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-11,2026-07-11T18:10:00,2026-07-11T19:10:00,nowcasting,Iași,Iași - localitati,Iași; Tomești; Holboca; Ciurea; Răducăneni; Miroslava; Popricani; Costuleni; Ciortești; Comarna; Valea Lupului; Schitu Duca; Ungheni; Prisăcani; Victoria; Bârnova; Golăiești; Gorban; Dolhești; Aroneanu; Țuțora; Moșna; Grozești,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,coordGis,high,26d8472e34bba27b,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-12,2026-07-12T05:00:00,2026-07-12T08:30:00,nowcasting,Bacău,Bacău - localitati,Filipești; Dămienești; Roșiori,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,high,f0fa68b944ed3fb9,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-07-12,2026-07-12T05:00:00,2026-07-12T08:30:00,nowcasting,Iași,Iași - localitati,Țibănești; Dagâța; Ipatele,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,medium,f0fa68b944ed3fb9,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-07-12,2026-07-12T05:00:00,2026-07-12T08:30:00,nowcasting,Neamț,Neamț - localitati,Roman; Săbăoani; Tămășeni; Cordun; Horia; Doljești; Gherăești; Trifești; Ion Creangă; Sagna; Icușești; Bahna; Secuieni; Oniceni; Valea Ursului; Dulcești; Bozieni; Moldoveni; Făurei; Gâdinți; Văleni; Pâncești; Poienari,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,high,f0fa68b944ed3fb9,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-07-12,2026-07-12T05:00:00,2026-07-12T08:30:00,nowcasting,Suceava,Suceava - localitati,Vatra Dornei; Fundu Moldovei; Șaru Dornei; Dorna Candrenilor; Pojorâta; Dorna-Arini; Iacobeni; Panaci; Poiana Stampei; Coșna,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,medium,f0fa68b944ed3fb9,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-07-12,2026-07-12T05:00:00,2026-07-12T08:30:00,nowcasting,Vaslui,Vaslui - localitati,Vaslui; Huși; Stănilești; Banca; Duda-Epureni; Pădureni; Codăești; Drânceni; Văleni; Zăpodeni; Solești; Băcești; Roșiești; Dumești; Muntenii de Jos; Rebricea; Muntenii de Sus; Hoceni; Todirești; Albești; Costești; Ștefan cel Mare; Bunești-Averești; Oșești; Oltenești; Miclești; Negrești; Tătărăni; Deleni; Dănești; Gârceni; Boțești; Tanacu; Vulturești; Ferești; Arsura; Rafaila; Crețești,1,Galben,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",ceata,uat_match,medium,f0fa68b944ed3fb9,"Ceață ce determină vizibilitate redusă, local sub 200 m și izolat sub 50 m.",,
2026-07-12,2026-07-12T12:40:00,2026-07-12T13:40:00,nowcasting,Cluj,Cluj - localitati,Turda; Câmpia Turzii; Florești; Viișoara; Mihai Viteazu; Tritenii de Jos; Iara; Săvădisla; Ceanu Mare; Luna; Feleacu; Moldovenești; Călărași; Băișoara; Petreștii de Jos; Săndulești; Ciurila; Tureni; Aiton; Ploscoș,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (40...60 km/h), grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,high,bb2bf7c006f51574,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (40...60 km/h), grindină de mici dimensiuni (1...2 cm).",,
2026-07-12,2026-07-12T13:05:00,2026-07-12T13:40:00,nowcasting,Cluj,Cluj - localitati,Aghireșu; Baciu; Gilău; Florești; Căpușu Mare; Gârbău; Mănăstireni; Mărișel; Rișca; Izvoru Crișului,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (40...60 km/h), grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,9b60c6b65e593a16,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (40...60 km/h), grindină de mici dimensiuni (1...2 cm).",,
2026-07-12,2026-07-12T13:56:00,2026-07-12T15:00:00,nowcasting,Mureș,Mureș - localitati,Târnăveni; Luduș; Iernut; Ungheni; Adămuș; Mica; Gănești; Bahnea; Sânpaul; Chețani; Suplac; Ogra; Băgaciu; Cuci; Cucerdea; Bogata; Viișoara; Ațintiș; Bichiș,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,coordGis,high,568cba58c8ad40b6,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T16:00:00,2026-07-12T17:00:00,nowcasting,Olt,Olt - localitati,Caracal; Corabia; Brastavățu; Izbiceni; Fărcașele; Rusănești; Ianca; Tia Mare; Radomirești; Vădăstrița; Dăneasa; Cilieni; Traian; Grojdibodu; Vișina; Redea; Rotunda; Gostavățu; Obârșia; Deveselu; Scărișoara; Sprâncenata; Studina; Drăghiceni; Giuvărăști; Orlea; Gârcov; Băbiciu; Stoenești; Ștefan cel Mare; Mihăești; Vlădila; Vișina Nouă; Gura Padinii; Vădastra; Grădinile; Urzica; Seaca,1,Galben,"Vijelie cu viteze la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",ploi/vijelii,uat_match,medium,7a67cf3ed712cc1e,"Vijelie cu viteze la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",,
2026-07-12,2026-07-12T16:03:00,2026-07-12T17:00:00,nowcasting,Covasna,Covasna - localitati,Baraolt; Brăduț; Bățani; Belin; Vârghiș; Aita Mare; Malnaș,1,Galben,"Vijelie, viteza vântului la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",ploi/vijelii,uat_match,medium,5606a155a3d70a87,"Vijelie, viteza vântului la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",,
2026-07-12,2026-07-12T16:41:00,2026-07-12T18:00:00,nowcasting,Covasna,Covasna - localitati,Târgu Secuiesc; Sânzieni; Ghelința; Brețcu; Turia; Ojdula; Catalina; Lemnia; Poian; Mereni; Estelnic,1,Galben,"Vijelie, viteza vântului la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",ploi/vijelii,coordGis,high,f9ea046ba9eb87d0,"Vijelie, viteza vântului la rafală de 50…70 km/h, descărcări electrice, averse (10...20 l/mp)",,
2026-07-12,2026-07-12T18:29:00,2026-07-12T19:30:00,nowcasting,Mureș,Mureș - localitati,Târgu Mureș; Sarmașu; Band; Pănet; Ceuașu de Câmpie; Glodeni; Râciu; Sântana de Mureș; Zau de Câmpie; Valea Largă; Sânpetru de Câmpie; Breaza; Miheșu de Câmpie; Iclănzel; Voivodeni; Șăulia; Fărăgău; Pogăceaua; Șincai; Grebenișu de Câmpie; Mădăraș; Crăiești; Băla; Papiu Ilarian; Cozma,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), vijelie, grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,coordGis,high,20ea730699462ded,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), vijelie, grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T19:09:00,2026-07-12T20:10:00,nowcasting,Mureș,Mureș - localitati,Târgu Mureș; Sovata; Sângeorgiu de Mureș; Gurghiu; Sâncraiu de Mureș; Gornești; Miercurea Nirajului; Ernei; Eremitu; Sântana de Mureș; Ghindari; Gălești; Petelea; Beica de Jos; Vărgata; Chiheru de Jos; Chibed; Livezeni; Neaua; Corunca; Sărățeni; Hodoșa; Măgherani; Bereni,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,uat_match,medium,ca7e675ff0597bf1,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T19:15:00,2026-07-12T20:15:00,nowcasting,Caraș-Severin,Caraș-Severin - localitati,Reșița; Anina; Carașova; Lupac; Dognecea; Ciudanovița; Goruia,1,Galben,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,a5f83d45e474496d,"Averse torențiale care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50...55 km/h), posibil grindină de mici dimensiuni (1...2 cm).",,
2026-07-12,2026-07-12T19:56:00,2026-07-12T21:00:00,nowcasting,Alba,Alba - localitati,Blaj; Mihalț; Sântimbru; Berghin; Cergău; Roșia de Secaș; Ohaba; Cenade,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,uat_match,medium,89ce3d3ee7b5013d,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T19:56:00,2026-07-12T21:00:00,nowcasting,Harghita,Harghita - localitati,Praid; Corund; Lupeni; Șimonești; Atid; Avrămești,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,uat_match,high,89ce3d3ee7b5013d,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T19:56:00,2026-07-12T21:00:00,nowcasting,Mureș,Mureș - localitati,Miercurea Nirajului; Sângeorgiu de Pădure; Fântânele; Acățari; Ghindari; Gălești; Păsăreni; Chibed; Neaua; Bereni,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,uat_match,medium,89ce3d3ee7b5013d,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T19:56:00,2026-07-12T21:00:00,nowcasting,Sibiu,Sibiu - localitati,Șeica Mare; Slimnic; Loamneș; Micăsasa; Păuca; Șeica Mică,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,uat_match,high,89ce3d3ee7b5013d,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
2026-07-12,2026-07-12T20:35:00,2026-07-12T21:30:00,nowcasting,Botoșani,Botoșani - localitati,Botoșani; Flămânzi; Vorona; Ungureni; Corni; Mihai Eminescu; Frumușica; Albești; Trușești; Ștefănești; Bălușeni; Lunca; Tudora; Vlădeni; Cristești; Vorniceni; Curtești; Răchiți; Copălău; Vârfu Câmpului; Călărași; Avrămeni; Gorbănești; Manoleasa; Hlipiceni; Vlăsinești; Coșula; Todireni; Prăjeni; Sulița; Dângeni; Stăuceni; Roma; Santa Mare; Unțeni; Știubieni; Drăgușeni; Durnești; Nicșeni; Dobârceni; Corlăteni; Leorda; Mihălășeni; Blândești; Hănești; Brăești; Săveni; Ripiceni; Văculești; Românești; Dimăcheni; Adășeni; Răușeni; Bucecea,1,Galben,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",ploi/vijelii,coordGis,high,ab43154047bdf34c,"Local averse care vor acumula 15...20 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm) și intensificări ale vântului cu viteze de 40...55 km/h.",,
2026-07-12,2026-07-12T20:57:00,2026-07-12T22:00:00,nowcasting,Sibiu,Sibiu - localitati,Agnita; Moșna; Nocrich; Bârghiș; Alțina; Chirpăr; Merghindeal; Mihăileni; Bruiu; Marpod,1,Galben,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",ploi/vijelii,coordGis,high,565ae38128aee9b7,"Averse care vor acumula local 15...25 l/mp, descărcări electrice, intensificări ale vântului (cu viteze de 55-60 km/h), grindină de mici dimensiuni(1...2 cm).",,
